id,sentiment
UR65428391,0
UR65421689,1
UR65211379,1
UR64998749,1
UR64931577,0
UR64634282,1
UR64596111,1
UR64395066,0
UR64322299,1
UR64273584,1
UR64220364,1
UR63988037,1
UR63780639,0
UR63735860,1
UR63685872,1
UR63171151,0
UR62890093,1
UR62807448,0
UR62762108,1
UR62244910,1
UR62185794,1
UR62023301,1
UR61950458,0
UR61712341,1
UR61670775,0
UR61260953,1
UR61245171,0
UR60657621,1
UR60633248,1
UR60600377,1
UR60465602,1
UR60271244,0
UR60245386,1
UR59869809,1
UR59739457,0
UR59462815,1
UR59343572,1
UR58981790,1
UR58915098,1
UR58303051,1
UR58298735,1
UR58130903,1
UR58085600,1
UR57755879,1
UR57711753,1
UR57703253,0
UR57676485,0
UR57117502,1
UR56774303,1
UR56522941,1
UR55766993,1
UR55598814,1
UR55595867,1
UR55353025,1
UR55323805,1
UR55092076,0
UR54954498,1
UR54759379,1
UR54680677,1
UR54675346,1
UR54639943,1
UR54485474,1
UR53804778,1
UR53550101,1
UR53490118,0
UR53379198,1
UR53290221,1
UR52085098,0
UR51564920,1
UR51555180,1
UR51113215,1
UR49911434,1
UR49069873,1
UR49035110,1
UR47708905,1
UR47053458,1
UR46863212,1
UR46811711,1
UR46658163,1
UR46403074,0
UR46220902,1
UR45052864,1
UR44653829,0
UR42394275,0
UR41985169,0
UR41197388,1
UR40026366,1
UR38351392,1
UR38256320,1
UR38205351,0
UR37522360,0
UR36196307,1
UR36159797,1
UR35814287,0
UR35508157,0
UR34809429,1
UR34627488,1
UR33193463,1
UR32630903,1
UR32189782,0
UR31885387,1
UR30324922,1
UR30109577,0
UR29025170,0
UR28170520,1
UR27703536,1
UR27539668,0
UR26581301,1
UR26339632,1
UR26229899,1
UR25722749,0
UR25450088,1
UR25399784,1
UR25171841,0
UR24855434,0
UR24451033,1
UR23682410,0
UR23645117,1
UR22840721,0
UR22669680,1
UR22394147,1
UR22113346,1
UR21824499,1
UR21759115,0
UR21390741,1
UR21104563,1
UR20962196,1
UR20862963,1
UR20727534,1
UR20653902,1
UR20560463,0
UR20295388,0
UR20072725,1
UR20067091,0
UR19944003,1
UR19768423,0
UR19055999,1
UR18589020,0
UR18583859,0
UR17865525,0
UR17493276,1
UR17401770,1
UR17073075,0
UR16737312,1
UR16718140,0
UR16555927,0
UR16292865,1
UR16199638,1
UR16063609,1
UR15736166,1
UR15166141,1
UR15047571,1
UR14988048,1
UR14858187,1
UR14840433,1
UR14681160,1
UR14644466,1
UR14562004,0
UR14494700,0
UR13553125,1
UR13444586,1
UR13438284,1
UR13412304,1
UR13246503,0
UR13213427,1
UR13087889,0
UR12987424,1
UR12641479,1
UR12607690,1
UR12333274,1
UR12168237,1
UR12018140,1
UR11991460,1
UR11966828,0
UR11917366,0
UR11432260,1
UR11025639,1
UR10969954,1
UR10760144,1
UR10520293,1
UR10385475,1
UR10296986,1
UR10264786,1
UR10086677,1
UR10078967,1
UR10053627,1
UR10036456,1
UR8740427,1
UR8737383,0
UR8675377,1
UR8516704,1
UR8499399,1
UR8407186,1
UR8053143,1
UR7712376,1
UR7636243,1
UR7546491,0
UR7430726,1
UR7343382,0
UR7253155,1
UR7224186,0
UR7199922,0
UR6925878,1
UR6893106,1
UR6819661,1
UR6753264,0
UR6746948,1
UR6628963,0
UR6622264,0
UR6567100,0
UR6543014,1
UR6362945,1
UR6175376,1
UR6059403,0
UR6059039,0
UR6027161,1
UR6002955,0
UR5969390,1
UR5968854,1
UR5944073,1
UR5942821,1
UR5925499,1
UR5546030,1
UR5479664,0
UR5464935,0
UR5396575,1
UR5363490,0
UR5337533,1
UR5292457,1
UR5185551,1
UR5024843,0
UR4991636,1
UR4990316,1
UR4982236,1
UR4971698,1
UR4825440,1
UR4583774,1
UR4566533,1
UR4522358,1
UR4463059,1
UR4397611,1
UR4361387,0
UR4347694,0
UR4160691,1
UR4156433,1
UR4148787,1
UR4136585,0
UR4122578,1
UR3944058,0
UR3897140,1
UR3895467,0
UR3704625,0
UR3612018,1
UR3577759,1
UR3576118,1
UR3570861,1
UR3545889,0
UR3545367,1
UR3522019,1
UR3469511,0
UR3458298,1
UR3440356,1
UR3421348,1
UR3284604,0
UR3281337,0
UR3259313,1
UR3242381,1
UR3205846,0
UR3195186,1
UR2991023,1
UR2989542,1
UR2833241,1
UR2753660,1
UR2624485,0
UR2613853,0
UR2598844,0
UR2578674,0
UR2570573,0
UR2517397,1
UR2511043,1
UR2506403,1
UR2501490,1
UR2483333,1
UR2429724,1
UR2386448,1
UR2269308,0
UR2265256,1
UR2111644,0
UR2061133,1
UR1924989,1
UR1879544,1
UR1833475,1
UR1811322,1
