id,sentiment
UR103781410,1
UR103730842,1
UR103649513,1
UR103552643,0
UR103481007,1
UR103309411,1
UR103181199,1
UR103149933,0
UR103060203,1
UR103048382,1
UR102974797,0
UR102972893,1
UR102954082,1
UR102848721,1
UR102823293,1
UR102818447,1
UR102758515,1
UR102635281,1
UR102552266,1
UR102547126,1
UR102482730,1
UR102468851,1
UR102462900,1
UR102363784,0
UR102212874,1
UR102203230,1
UR102108435,1
UR102045923,1
UR101875087,1
UR101794922,1
UR101647604,1
UR101646884,1
UR101572702,1
UR101565569,1
UR101546807,1
UR101530008,1
UR101394498,1
UR101135563,1
UR100844468,1
UR100761289,1
UR100669849,1
UR100526081,1
UR100521898,1
UR100483865,1
UR100440663,1
UR100429755,0
UR100384580,1
UR100329999,1
UR100050508,1
UR100045696,1
UR100036390,0
UR100010505,1
UR99946280,1
UR99925332,1
UR99898828,1
UR99790851,1
UR99728614,1
UR99719583,1
UR99709347,1
UR99697407,1
UR99608074,1
UR99604503,1
UR99428048,1
UR99393896,1
UR99335902,1
UR99298393,1
UR99255673,1
UR99177874,1
UR99104611,1
UR98948506,1
UR98942917,1
UR98826757,1
UR98777393,1
UR98715871,1
UR98591446,1
UR98575536,1
UR98468848,1
UR98388921,1
UR98388582,1
UR98308506,1
UR98282461,0
UR98241698,1
UR98151578,1
UR98138788,1
UR97901396,0
UR97888858,1
UR97860865,0
UR97857446,1
UR97838141,1
UR97745341,1
UR97722645,1
UR97721394,1
UR97701395,1
UR97646368,0
UR97623479,1
UR97607280,1
UR97479805,1
UR97470515,1
UR97459873,1
UR97427321,1
UR97358922,1
UR97356391,1
UR97318507,1
UR97133382,1
UR97038442,1
UR97029075,1
UR97026536,1
UR97013118,1
UR96998291,1
UR96925278,0
UR96918858,1
UR96918286,1
UR96910268,1
UR96879267,1
UR96872623,1
UR96868421,1
UR96793236,1
UR96713822,1
UR96704985,1
UR96659342,1
UR96515990,1
UR96505876,1
UR96358523,1
UR96340574,1
UR96271291,1
UR96239869,1
UR96197700,1
UR96040332,1
UR95831153,1
UR95709765,1
UR95583985,1
UR95420339,1
UR95407641,1
UR95401139,1
UR95388388,1
UR95295509,1
UR95219379,1
UR95217961,1
UR95209761,1
UR95125480,1
UR95034055,1
UR94987966,1
UR94954508,1
UR94795612,1
UR94668837,1
UR94520029,1
UR94314394,1
UR94312091,1
UR94198069,1
UR94008775,1
UR93954552,1
UR93782141,1
UR93392889,1
UR93235462,1
UR93081775,1
UR93038297,1
UR92822775,1
UR92797258,1
UR92797097,1
UR92780226,1
UR92721690,1
UR92680552,1
UR92430076,1
UR92356424,1
UR92188636,1
UR92107330,1
UR92093068,1
UR92031633,1
UR91767246,1
UR91762908,1
UR91755696,1
UR91742870,1
UR91528871,1
UR91441604,1
UR91427074,1
UR91423362,1
UR91419591,1
UR91352682,1
UR91246358,1
UR91243272,1
UR91232819,1
UR91232216,1
UR91230639,1
UR91219852,1
UR91140746,1
UR91127905,1
UR91125628,1
UR91122211,1
UR90925520,1
UR90881370,1
UR90849194,1
UR90827646,1
UR90806051,1
UR90803181,1
UR90736309,1
UR90689211,1
UR90664048,1
UR90587784,1
UR90479331,1
UR90343312,1
UR90325112,1
UR90266072,1
UR90168086,1
UR90163008,1
UR90028259,1
UR90011112,1
UR89972347,1
UR89944976,1
UR89864557,1
UR89853480,1
UR89799509,1
UR89777171,1
UR89699117,1
UR89671981,1
UR89660781,1
UR89652975,1
UR89506076,1
UR89468083,0
UR89440988,1
UR89419482,1
UR89296520,1
UR89266541,1
UR89244226,1
UR89100002,1
UR88924459,1
UR88847633,1
UR88841840,1
UR88748492,1
UR88704626,1
UR88703805,1
UR88658174,1
UR88595775,1
UR88541178,1
UR88473408,1
UR88468360,1
UR88446628,1
UR88420187,1
UR88377889,1
UR88303739,1
UR88195939,1
UR87983503,1
UR87920596,1
UR87892430,1
UR87813616,1
UR87751002,1
UR87721322,1
UR87720704,1
UR87677308,1
UR87591317,1
UR87550777,1
UR87508941,1
UR87496851,1
UR87410267,0
UR87395770,1
UR87327968,1
UR87311915,1
UR87119700,1
UR87057866,1
UR87038116,1
UR87019813,1
UR86841049,1
UR86764276,1
UR86582913,0
UR86463136,1
UR86299207,1
UR86110892,1
UR86009542,1
UR86002894,1
UR85724552,1
UR85645898,1
UR85641118,1
UR85581431,1
UR85459109,1
UR85405178,1
UR85304141,1
UR85211341,0
UR85148142,1
UR85145632,1
UR85117073,1
UR85093895,1
UR85089260,1
UR84848578,1
UR84794906,1
UR84758955,1
UR84681716,1
UR84626866,1
UR84548927,1
UR84413391,1
UR84226963,1
UR83940167,1
UR83859799,1
UR83813585,1
UR83611844,1
UR83419069,1
UR83367314,1
UR83344274,1
UR83260828,1
UR83255597,1
UR83237532,1
UR83035801,1
UR82660393,1
UR82625180,1
UR82614895,1
UR82508533,0
UR82433654,1
UR82372564,1
UR82370165,1
UR82127380,1
UR81772237,1
UR81700053,1
UR81664722,1
UR81635285,0
UR81408984,1
UR81403765,1
UR81367234,0
UR81313532,1
UR81212520,1
UR81076043,1
UR81074781,1
UR81059748,1
UR80867762,1
UR80806985,1
UR80790389,1
UR80591268,1
UR80233563,1
UR80228041,1
UR80210769,1
UR80154430,1
UR79754208,1
UR79716049,1
UR79542482,1
UR79537127,1
UR79499945,1
UR79269372,1
UR79205470,1
UR78922247,1
UR78821234,1
UR78686545,1
UR78636916,1
UR78547271,1
UR78168625,1
UR77846975,1
UR77586641,1
UR77293952,1
UR76916419,0
UR76732213,1
UR75774745,1
UR75757585,1
UR75510845,0
UR75245745,1
UR74911446,1
UR74802751,1
UR74459640,1
UR74394128,1
UR74371329,1
UR73454859,1
UR72892541,1
UR72662080,1
UR72194017,1
UR72176036,1
UR72012143,1
UR71529554,1
UR71516914,1
UR71349083,1
UR71244073,1
UR71060865,1
UR71044836,1
UR70955362,1
UR70953384,1
UR70909886,1
UR70709902,1
UR70697640,0
UR70643419,1
UR70493093,1
UR70400437,1
UR70384277,1
UR70138331,1
UR70089594,1
UR69945024,1
UR69665775,1
UR69595675,1
UR69466319,0
UR69392350,1
UR69276273,1
UR69145090,1
UR69121168,1
UR68762039,1
UR68729585,1
UR68555475,1
UR68550594,1
UR68481215,1
UR68459577,1
UR68367317,1
UR68343174,1
UR68261920,1
UR68227259,1
UR68179218,1
UR68127032,1
UR68030716,1
UR67752091,1
UR67501585,1
UR67483094,1
UR67457550,1
UR67416030,1
UR67306178,1
UR67046089,1
UR67028883,1
UR66948736,1
UR66876842,1
UR66801590,1
UR66781561,1
UR66743332,1
UR66597381,1
UR66472172,1
UR66434472,1
UR66385089,1
UR66244487,1
UR65652945,0
UR65381318,1
UR65203778,1
UR64998128,1
UR64949772,1
UR64943988,1
UR64851685,1
UR64330855,1
UR64148511,1
UR63842737,1
UR63835648,1
UR63635272,0
UR63370824,0
UR63226274,0
UR63047518,1
UR62531678,1
UR62327350,0
UR62010999,1
UR61983058,1
UR61048752,1
UR61004709,1
UR60915036,1
UR60758929,1
UR60471515,1
UR60253599,1
UR60033371,1
UR59584748,1
UR59183571,1
UR59154465,1
UR59152139,1
UR58901982,1
UR58595830,1
UR58591849,1
UR58590891,1
UR58581514,1
UR58037934,1
UR57960772,1
UR57945047,1
UR57873889,1
UR57660808,1
UR57638272,1
UR57536086,1
UR57461022,1
UR57252623,0
UR57100239,1
UR57042991,1
UR56944722,1
UR56884572,1
UR56820270,1
UR56811962,1
UR56787061,1
UR56663572,1
UR56543524,1
UR56383838,0
UR56369358,1
UR56188852,0
UR56069994,1
UR56062530,1
UR56051657,1
UR55685436,1
UR55658735,1
UR55577885,1
UR55482488,1
UR55377011,1
UR55296283,1
UR55250145,0
UR55053580,1
UR54867324,1
UR54796738,1
UR54325220,1
UR54170886,1
UR53849041,0
UR53765769,0
UR53686273,1
UR53490146,1
UR53193241,1
UR53143696,1
UR52972259,0
UR52306965,1
UR51812981,1
UR51795850,0
UR51644737,1
UR51627107,1
UR51163289,1
UR51106954,1
UR50827028,1
UR50436841,1
UR50283178,1
UR50104936,1
UR49601039,1
UR49576395,1
UR49555145,1
UR49442755,1
UR49203083,1
UR49042001,1
UR48625683,1
UR48621156,1
UR48602794,1
UR48594743,1
UR48456087,1
UR48421750,1
UR48409258,1
UR48350079,1
UR48213543,1
UR48123327,1
UR48031113,1
UR47570108,1
UR47499332,1
UR47419730,1
UR47221715,1
UR47195649,1
UR46498230,0
UR46465819,1
UR46379676,1
UR46271360,1
UR46145911,1
UR46054887,1
UR46011542,1
UR45904404,1
UR45510407,1
UR45461416,1
UR45022037,1
UR42842252,1
UR41636002,1
UR40599839,0
UR40477149,1
UR40413790,0
UR38783127,1
UR38655731,1
UR38559159,0
UR37841831,1
UR37400695,1
UR37271300,1
UR37161934,1
UR36764099,1
UR36600484,1
UR36573027,1
UR36504731,1
UR35989124,1
UR35299730,1
UR34738433,1
UR34687733,1
UR34415645,0
UR34279173,1
UR33748870,1
UR33602940,1
UR33320280,1
UR33008084,1
UR32991291,1
UR32767073,1
UR32619482,1
UR32560551,1
UR32402091,0
UR32334038,1
UR32085290,1
UR31678113,1
UR31387856,1
UR31022650,1
UR30994859,1
UR30387249,1
UR30316201,1
UR30302041,1
UR30254368,1
UR29988893,0
UR29947264,1
UR29771721,1
UR29496448,1
UR29187033,1
UR29151531,1
UR28827598,1
UR28804069,1
UR28582659,0
UR28483370,1
UR28172018,1
UR27757023,1
UR27407024,1
UR27307599,1
UR27243407,1
UR27240929,1
UR27056215,1
UR26706927,1
UR26701145,1
UR26681888,1
UR26669731,1
UR26524041,1
UR26390415,0
UR26317752,0
UR26016817,1
UR26016362,1
UR25721939,1
UR25269942,1
UR25169563,1
UR25093634,1
UR24767607,1
UR24746017,1
UR24640549,1
UR24621553,1
UR24602639,1
UR24414913,1
UR24259951,1
UR24216306,1
UR24191997,1
UR24189350,1
UR24165923,0
UR24163321,0
UR24087575,0
UR24079862,1
UR24043909,1
UR24030516,1
UR24017792,1
UR23928002,1
UR23775899,1
UR23715708,1
UR23506084,1
UR23505530,1
UR23313063,1
UR23224712,1
UR23160756,1
UR23155456,1
UR22971364,1
UR22967635,1
UR22787029,0
UR22614945,1
UR22229661,1
UR22104168,1
UR22103052,1
UR21947411,1
UR21710136,0
UR21638344,1
UR21579433,1
UR21553417,1
UR21397625,1
UR21379750,0
UR21302248,1
UR21098910,0
UR21009174,1
UR20886708,1
UR20880205,1
UR20808983,1
UR20681330,1
UR20374496,0
UR20372969,0
UR20134821,1
UR19510448,1
UR19468017,1
UR19461451,1
UR19456133,1
UR19318828,1
UR19308052,1
UR19251460,1
UR18622186,1
UR18271245,1
UR18245230,1
UR18088729,1
UR17997748,1
UR17853200,1
UR17761954,1
UR17666100,1
UR17661699,1
UR17418094,1
UR17297276,1
UR17248076,1
UR17221454,1
UR17024507,1
UR16979745,1
UR16975003,1
UR16947356,1
UR16827904,1
UR16820518,1
UR16768350,1
UR16755545,1
UR16517632,1
UR16439000,1
UR16400309,0
UR16376640,1
UR16293225,1
UR16273845,1
UR16255572,1
UR16247945,1
UR16026127,0
UR15941182,1
UR15742195,1
UR15730519,1
UR15479751,1
UR15446572,1
UR15431203,1
UR15416543,1
UR15343599,1
UR15216076,1
UR15193275,1
UR15176215,0
UR15171627,1
UR15104455,0
UR14965675,1
UR14865325,1
UR14750418,1
UR14709716,0
UR14698477,0
UR14580514,0
UR14463233,1
UR14452224,1
UR14315501,1
UR14280923,1
UR14239557,1
UR14195764,1
UR14067488,1
UR14054890,1
UR13931655,0
UR13901334,1
UR13891326,1
UR13888834,1
UR13833453,0
UR13791042,0
UR13737261,1
UR13733053,0
UR13684174,1
UR13660192,0
UR13571858,1
UR13549222,1
UR13535210,1
UR13522930,1
UR13494822,1
UR13465142,1
UR13436035,1
UR13432453,1
UR13404885,1
UR13403029,1
UR13326618,1
UR13150140,1
UR13134286,1
UR13132914,1
UR13113285,1
UR13094922,1
UR13088655,1
UR13046964,1
UR12964024,1
UR12784732,1
UR12699216,1
UR12642896,1
UR12555095,1
UR12510742,1
UR12492044,1
UR12443733,1
UR12391738,1
UR12205683,1
UR12089742,0
UR11967159,1
UR11919538,0
UR11674258,1
UR11503605,1
UR11297504,1
UR11223671,1
UR11012558,1
UR11011580,1
UR10874115,1
UR10802112,1
UR10773258,1
UR10692213,1
UR10675025,1
UR10601229,0
UR10597744,1
UR10559919,1
UR10550204,1
UR10418313,1
UR10406011,1
UR10338032,1
UR10266755,1
UR10190069,1
UR10098990,1
UR10089246,1
UR10082305,1
UR10078053,1
UR10065598,0
UR10064568,1
UR10061738,1
UR10050440,1
UR10049390,1
UR10036413,1
UR10035404,1
UR10030001,1
UR10027621,1
UR10027460,0
UR10021870,1
UR10016690,1
UR10002213,1
UR8877755,1
UR8865978,1
UR8752387,1
UR8738090,1
UR8719384,1
UR8703311,1
UR8668209,1
UR8661379,0
UR8658848,1
UR8613921,0
UR8471460,1
UR8459120,0
UR8454687,1
UR8448590,1
UR8419772,1
UR8366894,1
UR8263596,1
UR8262230,1
UR8254401,1
UR8252185,1
UR8239096,1
UR8223079,1
UR8193756,1
UR8192919,1
UR8191150,1
UR8126682,0
UR8114511,1
UR8108497,0
UR8086610,1
UR8064960,0
UR8017495,1
UR8000759,0
UR7989506,1
UR7925590,0
UR7837520,1
UR7834273,1
UR7833797,1
UR7796643,1
UR7667677,0
UR7654758,0
UR7632849,1
UR7632708,0
UR7615913,1
UR7605140,0
UR7591790,0
UR7589046,1
UR7572683,1
UR7551149,0
UR7545426,0
UR7542559,1
UR7539574,1
UR7485162,0
UR7484345,1
UR7481532,1
UR7418707,0
UR7390754,1
UR7382019,1
UR7377666,1
UR7330174,1
UR7286612,1
UR7280590,1
UR7239102,1
UR7209583,1
UR7199278,1
UR7186671,1
UR7154013,0
UR6917324,1
UR6911182,1
UR6898363,1
UR6892331,0
UR6838810,1
UR6835238,0
UR6832130,0
UR6820146,1
UR6815455,0
UR6810043,1
UR6799045,0
UR6786185,1
UR6766231,1
UR6753335,1
UR6738557,1
UR6737576,1
UR6717658,0
UR6717444,1
UR6714540,1
UR6710879,0
UR6642876,1
UR6617126,1
UR6604694,1
UR6598441,1
UR6561362,1
UR6559642,0
UR6557680,0
UR6540500,1
UR6517493,1
UR6472702,1
UR6433243,1
UR6433045,1
UR6130702,1
UR6107955,1
UR6002093,1
UR5955533,1
UR5934786,1
UR5928042,0
UR5925869,1
UR5890181,1
UR5889567,1
UR5880460,1
UR5818713,1
UR5786185,0
UR5775630,0
UR5774904,1
UR5765665,0
UR5612906,1
UR5504032,1
UR5495640,1
UR5480295,1
UR5467644,0
UR5452921,1
UR5434058,1
UR5428953,1
UR5414129,1
UR5395539,1
UR5391206,1
UR5381644,1
UR5375323,1
UR5373337,1
UR5372309,1
UR5363438,1
UR5354168,1
UR5291866,1
UR5288984,0
UR5222048,1
UR5193375,1
UR5180394,1
UR5078730,0
UR5055723,1
UR5043044,1
UR5037971,1
UR5031342,1
UR5028722,1
UR5024154,1
UR5019336,0
UR5012881,1
UR5011715,1
UR5007605,1
UR5002924,1
UR4998571,1
UR4988196,1
UR4985885,1
UR4967501,0
UR4957059,0
UR4942579,0
UR4831035,1
UR4738566,1
UR4732840,1
UR4730457,1
UR4727537,1
UR4691308,0
UR4629125,0
UR4626616,1
UR4617610,1
UR4602254,1
UR4601837,1
UR4598605,1
UR4594995,1
UR4585184,1
UR4584498,0
UR4566248,0
UR4523882,1
UR4521111,0
UR4520128,1
UR4518572,1
UR4476449,1
UR4471323,0
UR4470862,1
UR4468199,0
UR4466973,1
UR4461854,1
UR4455281,1
UR4451264,0
UR4446795,1
UR4417164,1
UR4416143,1
UR4415767,0
UR4415143,1
UR4410546,1
UR4399228,0
UR4393639,1
UR4391900,1
UR4391477,1
UR4371895,0
UR4370614,1
UR4364650,1
UR4349732,1
UR4346791,1
UR4334226,1
UR4322092,0
UR4305966,1
UR4300369,1
UR4300595,1
UR4233070,1
UR4119006,1
UR4068237,1
UR4053103,1
UR4043986,1
UR4040137,1
UR4036732,1
UR4029158,1
UR4025586,0
UR4020259,0
UR4002879,1
UR4000692,1
UR3981251,1
UR3945734,1
UR3943419,1
UR3942717,1
UR3942487,0
UR3913744,1
UR3911154,1
UR3899118,1
UR3889965,1
UR3845201,1
UR3844738,0
UR3839228,1
UR3805497,1
UR3801150,0
UR3793823,1
UR3790078,1
UR3763704,0
UR3751338,1
UR3744408,0
UR3730014,1
UR3698178,1
UR3688893,1
UR3682245,1
UR3655995,1
UR3643865,0
UR3635033,0
UR3633702,1
UR3623032,1
UR3612468,1
UR3574508,1
UR3557884,1
UR3549928,1
UR3549142,1
UR3545795,0
UR3496297,0
UR3492950,0
UR3490862,1
UR3477796,1
UR3441195,1
UR3435890,1
UR3435731,1
UR3428200,0
UR3422176,1
UR3419325,1
UR3419144,1
UR3401467,1
UR3401392,1
UR3398872,1
UR3393725,1
UR3374488,1
UR3373736,1
UR3373613,0
UR3369302,0
UR3353898,1
UR3353054,1
UR3348042,0
UR3331600,1
UR3324271,1
UR3316279,1
UR3311538,1
UR3309075,1
UR3302949,1
UR3292255,0
UR3291657,1
UR3287715,1
UR3277955,1
UR3276776,1
UR3274565,0
UR3266652,1
UR3258904,1
UR3255563,1
UR3254808,1
UR3254755,1
UR3242481,1
UR3242026,1
UR3238011,1
UR3237579,0
UR3224974,1
UR3224674,1
UR3223158,1
UR3215179,1
UR3210952,0
UR3205377,0
UR3198517,1
UR3198478,1
UR3185848,1
UR3184837,1
UR3183292,1
UR3182960,0
UR3177220,1
UR3171671,1
UR3166346,1
UR3163937,1
UR3117792,1
UR3105846,1
UR3099435,1
UR3097866,1
UR3084662,1
UR3026094,0
UR3023439,1
UR3020886,1
UR3019202,1
UR3018581,0
UR3012378,1
UR3010636,1
UR3007254,1
UR3007205,1
UR2990190,0
UR2988487,1
UR2977230,0
UR2975194,0
UR2974977,1
UR2971024,1
UR2965318,1
UR2964602,0
UR2961659,0
UR2945099,1
UR2906734,1
UR2906602,1
UR2905900,1
UR2884765,0
UR2878973,1
UR2878668,1
UR2877265,0
UR2875989,1
UR2872321,1
UR2870092,1
UR2863554,1
UR2863207,0
UR2860566,1
UR2858561,0
UR2855832,1
UR2855332,1
UR2853035,1
UR2850844,0
UR2840609,1
UR2835485,1
UR2828030,1
UR2826018,0
UR2821639,0
UR2806641,1
UR2799959,0
UR2792823,1
UR2772546,1
UR2770888,1
UR2758427,1
UR2756204,1
UR2754580,1
UR2753930,1
UR2704736,1
UR2698149,1
UR2622452,1
UR2620613,1
UR2611222,1
UR2605354,1
UR2603459,1
UR2603129,1
UR2593903,0
UR2593044,1
UR2592567,1
UR2590071,1
UR2587962,1
UR2586627,1
UR2528585,1
UR2522442,1
UR2512673,1
UR2506922,1
UR2506723,1
UR2495026,1
UR2488290,0
UR2480605,1
UR2457172,1
UR2456161,1
UR2439012,0
UR2333191,1
UR2325977,1
UR2323432,1
UR2300793,1
UR2291541,1
UR2290484,1
UR2283062,0
UR2263971,0
UR2263030,1
UR2249517,1
UR2229799,1
UR2227511,1
UR2227235,1
UR2226692,1
UR2225682,1
UR2220668,1
UR2218537,0
UR2217487,1
UR2212988,1
UR2188302,1
UR2187631,1
UR2181270,1
UR2180610,1
UR2171334,0
UR2156207,1
UR2154995,1
UR2151877,1
UR2143406,0
UR2142650,1
UR2142609,1
UR2120743,0
UR2112927,1
UR2111648,0
UR2086476,0
UR2081291,1
UR2071951,1
UR2060933,1
UR2040120,0
UR1908095,0
UR1872082,0
UR1849685,1
UR1849097,0
UR1840410,1
UR1794221,1
UR1793072,0
UR1776369,1
UR1774508,1
UR1766418,1
UR1760365,1
UR1756707,1
UR1749205,1
UR1746497,1
UR1742966,1
UR1741889,1
UR1740528,1
UR1736953,1
UR1733537,1
UR1733406,1
UR1731230,1
UR1723212,1
UR1719544,1
UR1717919,0
UR1717867,1
UR1712361,1
UR1703458,1
UR1701366,1
UR1682020,1
UR1665833,1
UR1664812,1
UR1664628,0
UR1663449,0
UR1661652,1
UR1660826,0
UR1660069,1
UR1659040,1
UR1644505,1
UR1638576,0
UR1628747,1
UR1628698,1
UR1626411,1
UR1622459,1
UR1619093,1
UR1618594,1
UR1617830,1
UR1614305,1
UR1613351,1
UR1613202,1
UR1612540,1
UR1559914,1
UR1557818,1
UR1554754,1
UR1550988,0
UR1550762,0
UR1550742,1
UR1549120,1
UR1545162,1
UR1544311,1
UR1544136,1
UR1537340,1
UR1531726,0
UR1531371,1
UR1531053,1
UR1530290,0
